0.000000,0.000000
0.018569,0.975997
0.055706,1.927990
0.148551,2.807972
0.389946,3.495925
1.021286,3.679802
1.673913,3.543479
2.000453,2.950635
2.327446,2.308425
2.981884,1.974638
3.618207,1.615489
3.872736,0.871830
4.000000,0.000000
